135,49.969,1266428937,user_group-1,1.043404,,{'LOGIN_TTFB': 1.0, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 1.0470001697540283}
136,50.000,1266428937,user_group-1,1.074047,,{'LOGIN_TTFB': 1.0320000648498535, 'TRANSFER': 0.046000003814697266, 'LOGIN_TTLB': 1.0780000686645508}
137,50.672,1266428938,user_group-2,1.168096,,{'LOGIN_TTFB': 1.125, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.1719999313354492}
138,51.016,1266428938,user_group-2,1.206219,,{'LOGIN_TTFB': 1.1720001697540283, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.2190001010894775}
139,51.079,1266428938,user_group-1,1.271015,,{'LOGIN_TTFB': 1.2350001335144043, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.2820000648498535}
140,51.094,1266428938,user_group-1,1.127887,,{'LOGIN_TTFB': 1.0779998302459717, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 1.125}
141,51.157,1266428938,user_group-1,1.157437,,{'LOGIN_TTFB': 1.125, 'TRANSFER': 0.032000064849853516, 'LOGIN_TTLB': 1.1570000648498535}
142,51.360,1266428939,user_group-2,1.565834,,{'LOGIN_TTFB': 1.5320000648498535, 'TRANSFER': 0.031000137329101563, 'LOGIN_TTLB': 1.5630002021789551}
143,51.672,1266428939,user_group-2,0.995282,,{'LOGIN_TTFB': 0.95300006866455078, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.0}
144,52.219,1266428939,user_group-1,1.130646,,{'LOGIN_TTFB': 1.1099998950958252, 'TRANSFER': 0.015000104904174805, 'LOGIN_TTLB': 1.125}
145,52.235,1266428939,user_group-2,1.217313,,{'LOGIN_TTFB': 1.1719999313354492, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 1.2190001010894775}
146,52.235,1266428939,user_group-1,1.161279,,{'LOGIN_TTFB': 1.125, 'TRANSFER': 0.031000137329101563, 'LOGIN_TTLB': 1.1560001373291016}
147,52.282,1266428940,user_group-1,1.119020,,{'LOGIN_TTFB': 1.0929999351501465, 'TRANSFER': 0.032000064849853516, 'LOGIN_TTLB': 1.125}
148,52.407,1266428940,user_group-2,1.049360,,{'LOGIN_TTFB': 1.0309998989105225, 'TRANSFER': 0.016000032424926758, 'LOGIN_TTLB': 1.0469999313354492}
149,52.657,1266428940,user_group-2,0.997280,,{'LOGIN_TTFB': 0.96900010108947754, 'TRANSFER': 0.016000032424926758, 'LOGIN_TTLB': 0.9850001335144043}
150,53.485,1266428941,user_group-1,1.258897,,{'LOGIN_TTFB': 1.25, 'TRANSFER': 0.016000032424926758, 'LOGIN_TTLB': 1.2660000324249268}
151,53.500,1266428941,user_group-1,1.267865,,{'LOGIN_TTFB': 1.25, 'TRANSFER': 0.014999866485595703, 'LOGIN_TTLB': 1.2649998664855957}
152,53.532,1266428941,user_group-2,1.297013,,{'LOGIN_TTFB': 1.2649998664855957, 'TRANSFER': 0.032000064849853516, 'LOGIN_TTLB': 1.2969999313354492}
153,53.547,1266428941,user_group-1,1.274729,,{'LOGIN_TTFB': 1.25, 'TRANSFER': 0.014999866485595703, 'LOGIN_TTLB': 1.2649998664855957}
154,53.547,1266428941,user_group-2,1.138206,,{'LOGIN_TTFB': 1.125, 'TRANSFER': 0.014999866485595703, 'LOGIN_TTLB': 1.1399998664855957}
